ticket,time_setup,time_setup_msc,time_done,time_done_msc,time_expiration,type,type_time,type_filling,state,magic,position_id,position_by_id,reason,volume_initial,volume_current,price_open,sl,tp,price_current,price_stoplimit,symbol,comment,external_id
285963518,2025-10-07 20:26:49+05:30,,2025-10-07 20:26:49+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285963518,0,3,0.01,0.0,0.0,3966.22,3967.62,3967.0,0.0,XAUUSD.s,GoldFlash Scalpe,
285963710,2025-10-07 20:27:05+05:30,,2025-10-07 20:27:05+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285963518,0,5,0.01,0.0,3967.62,0.0,0.0,3967.62,0.0,XAUUSD.s,[tp 3967.62],
285964242,2025-10-07 20:27:53+05:30,,2025-10-07 20:27:53+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285964242,0,3,0.01,0.0,0.0,3967.71,3969.11,3968.49,0.0,XAUUSD.s,GoldFlash Scalpe,
285964819,2025-10-07 20:28:57+05:30,,2025-10-07 20:28:57+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285964819,0,3,0.01,0.0,0.0,3967.36,3968.76,3968.15,0.0,XAUUSD.s,GoldFlash Scalpe,
285964837,2025-10-07 20:29:05+05:30,,2025-10-07 20:29:05+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285964242,0,4,0.01,0.0,3967.71,0.0,0.0,3967.71,0.0,XAUUSD.s,[sl 3967.71],
285964852,2025-10-07 20:29:07+05:30,,2025-10-07 20:29:07+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285964819,0,4,0.01,0.0,3967.36,0.0,0.0,3967.36,0.0,XAUUSD.s,[sl 3967.36],
285965234,2025-10-07 20:29:35+05:30,,2025-10-07 20:29:35+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,7654321,285965234,0,3,0.05,0.0,0.0,3961.98,3978.25,3967.58,0.0,XAUUSD.s,Gold SuperTrend ,
285965605,2025-10-07 20:30:02+05:30,,2025-10-07 20:30:02+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285965605,0,3,0.01,0.0,0.0,3966.34,3967.74,3967.39,0.0,XAUUSD.s,GoldFlash Scalpe,
285965653,2025-10-07 20:30:19+05:30,,2025-10-07 20:30:19+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285965605,0,5,0.01,0.0,3967.74,0.0,0.0,3967.74,0.0,XAUUSD.s,[tp 3967.74],
285965937,2025-10-07 20:31:06+05:30,,2025-10-07 20:31:06+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285965937,0,3,0.01,0.0,0.0,3967.72,3969.12,3968.42,0.0,XAUUSD.s,GoldFlash Scalpe,
285965987,2025-10-07 20:31:43+05:30,,2025-10-07 20:31:43+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,7654321,285965234,0,3,0.05,0.0,0.0,0.0,0.0,3968.43,0.0,XAUUSD.s,Gold SuperTrend ,
285965995,2025-10-07 20:31:47+05:30,,2025-10-07 20:31:47+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,7654321,285965937,0,3,0.01,0.0,0.0,0.0,0.0,3968.43,0.0,XAUUSD.s,Gold SuperTrend ,
285966242,2025-10-07 20:32:10+05:30,,2025-10-07 20:32:10+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285966242,0,3,0.01,0.0,0.0,3968.71,3970.11,3969.39,0.0,XAUUSD.s,GoldFlash Scalpe,
285966317,2025-10-07 20:32:27+05:30,,2025-10-07 20:32:28+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285966242,0,4,0.01,0.0,3968.71,0.0,0.0,3968.71,0.0,XAUUSD.s,[sl 3968.71],
285966502,2025-10-07 20:33:16+05:30,,2025-10-07 20:33:16+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285966502,0,3,0.01,0.0,0.0,3968.06,3969.46,3968.9,0.0,XAUUSD.s,GoldFlash Scalpe,
285966606,2025-10-07 20:33:51+05:30,,2025-10-07 20:33:51+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,7654321,285966502,0,3,0.01,0.0,0.0,0.0,0.0,3968.51,0.0,XAUUSD.s,Gold SuperTrend ,
285966639,2025-10-07 20:34:20+05:30,,2025-10-07 20:34:20+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285966639,0,3,0.01,0.0,0.0,3968.03,3969.43,3968.75,0.0,XAUUSD.s,GoldFlash Scalpe,
285966750,2025-10-07 20:34:56+05:30,,2025-10-07 20:34:57+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285966639,0,5,0.01,0.0,3969.43,0.0,0.0,3969.43,0.0,XAUUSD.s,[tp 3969.43],
285967123,2025-10-07 20:35:24+05:30,,2025-10-07 20:35:24+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285967123,0,3,0.01,0.0,0.0,3969.46,3970.86,3970.21,0.0,XAUUSD.s,GoldFlash Scalpe,
285967205,2025-10-07 20:35:52+05:30,,2025-10-07 20:35:52+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285967123,0,4,0.01,0.0,3969.46,0.0,0.0,3969.46,0.0,XAUUSD.s,[sl 3969.46],
285967368,2025-10-07 20:36:28+05:30,,2025-10-07 20:36:28+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285967368,0,3,0.01,0.0,0.0,3969.54,3970.94,3970.29,0.0,XAUUSD.s,GoldFlash Scalpe,
285967534,2025-10-07 20:37:32+05:30,,2025-10-07 20:37:32+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285967534,0,3,0.01,0.0,0.0,3969.1,3970.5,3969.82,0.0,XAUUSD.s,GoldFlash Scalpe,
285967537,2025-10-07 20:37:33+05:30,,2025-10-07 20:37:34+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285967368,0,4,0.01,0.0,3969.54,0.0,0.0,3969.54,0.0,XAUUSD.s,[sl 3969.54],
285967684,2025-10-07 20:37:56+05:30,,2025-10-07 20:37:56+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,7654321,285967534,0,3,0.01,0.0,0.0,0.0,0.0,3969.75,0.0,XAUUSD.s,Gold SuperTrend ,
285967927,2025-10-07 20:38:37+05:30,,2025-10-07 20:38:37+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285967927,0,3,0.01,0.0,0.0,3969.04,3970.44,3969.82,0.0,XAUUSD.s,GoldFlash Scalpe,
285967999,2025-10-07 20:39:07+05:30,,2025-10-07 20:39:07+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285967927,0,4,0.01,0.0,3969.04,0.0,0.0,3969.04,0.0,XAUUSD.s,[sl 3969.04],
285968115,2025-10-07 20:39:43+05:30,,2025-10-07 20:39:43+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285968115,0,3,0.01,0.0,0.0,3969.22,3970.62,3970.01,0.0,XAUUSD.s,GoldFlash Scalpe,
285968234,2025-10-07 20:39:57+05:30,,2025-10-07 20:39:58+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285968115,0,5,0.01,0.0,3970.62,0.0,0.0,3970.62,0.0,XAUUSD.s,[tp 3970.62],
285968672,2025-10-07 20:40:47+05:30,,2025-10-07 20:40:47+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285968672,0,3,0.01,0.0,0.0,3968.8,3970.2,3969.61,0.0,XAUUSD.s,GoldFlash Scalpe,
285968812,2025-10-07 20:41:20+05:30,,2025-10-07 20:41:20+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285968672,0,5,0.01,0.0,3970.2,0.0,0.0,3970.2,0.0,XAUUSD.s,[tp 3970.20],
285968935,2025-10-07 20:41:51+05:30,,2025-10-07 20:41:51+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285968935,0,3,0.01,0.0,0.0,3969.67,3971.07,3970.52,0.0,XAUUSD.s,GoldFlash Scalpe,
285968975,2025-10-07 20:42:00+05:30,,2025-10-07 20:42:00+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,7654321,285968935,0,3,0.01,0.0,0.0,0.0,0.0,3970.13,0.0,XAUUSD.s,Gold SuperTrend ,
285969386,2025-10-07 20:42:56+05:30,,2025-10-07 20:42:56+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285969386,0,3,0.01,0.0,0.0,3970.74,3972.14,3971.45,0.0,XAUUSD.s,GoldFlash Scalpe,
285969420,2025-10-07 20:43:00+05:30,,2025-10-07 20:43:01+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285969386,0,4,0.01,0.0,3970.74,0.0,0.0,3970.74,0.0,XAUUSD.s,[sl 3970.74],
285969999,2025-10-07 20:44:00+05:30,,2025-10-07 20:44:00+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285969999,0,3,0.01,0.0,0.0,3969.78,3971.18,3970.54,0.0,XAUUSD.s,GoldFlash Scalpe,
285970018,2025-10-07 20:44:04+05:30,,2025-10-07 20:44:04+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,7654321,285969999,0,3,0.01,0.0,0.0,0.0,0.0,3970.49,0.0,XAUUSD.s,Gold SuperTrend ,
285970274,2025-10-07 20:45:05+05:30,,2025-10-07 20:45:05+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285970274,0,3,0.01,0.0,0.0,3969.82,3971.22,3970.89,0.0,XAUUSD.s,GoldFlash Scalpe,
285970305,2025-10-07 20:45:11+05:30,,2025-10-07 20:45:11+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285970274,0,5,0.01,0.0,3971.22,0.0,0.0,3971.22,0.0,XAUUSD.s,[tp 3971.22],
285970884,2025-10-07 20:46:08+05:30,,2025-10-07 20:46:08+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,7654321,285970884,0,3,0.05,0.0,0.0,3966.58,3982.37,3971.89,0.0,XAUUSD.s,Gold SuperTrend ,
285970935,2025-10-07 20:46:23+05:30,,2025-10-07 20:46:23+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285970935,0,3,0.01,0.0,0.0,3971.26,3972.66,3972.04,0.0,XAUUSD.s,GoldFlash Scalpe,
285970990,2025-10-07 20:46:31+05:30,,2025-10-07 20:46:32+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285970935,0,4,0.01,0.0,3971.26,0.0,0.0,3971.26,0.0,XAUUSD.s,[sl 3971.26],
285971184,2025-10-07 20:47:27+05:30,,2025-10-07 20:47:27+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285971184,0,3,0.01,0.0,0.0,3971.48,3972.88,3972.29,0.0,XAUUSD.s,GoldFlash Scalpe,
285971383,2025-10-07 20:47:58+05:30,,2025-10-07 20:47:58+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285971184,0,4,0.01,0.0,3971.48,0.0,0.0,3971.48,0.0,XAUUSD.s,[sl 3971.48],
285971426,2025-10-07 20:48:19+05:30,,2025-10-07 20:48:19+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,7654321,285970884,0,3,0.05,0.0,0.0,0.0,0.0,3972.01,0.0,XAUUSD.s,Gold SuperTrend ,
285971463,2025-10-07 20:48:31+05:30,,2025-10-07 20:48:31+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285971463,0,3,0.01,0.0,0.0,3971.26,3972.66,3972.05,0.0,XAUUSD.s,GoldFlash Scalpe,
285971517,2025-10-07 20:49:02+05:30,,2025-10-07 20:49:02+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285971463,0,4,0.01,0.0,3971.26,0.0,0.0,3971.26,0.0,XAUUSD.s,[sl 3971.26],
285971591,2025-10-07 20:49:35+05:30,,2025-10-07 20:49:35+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285971591,0,3,0.01,0.0,0.0,3970.9,3972.3,3971.8,0.0,XAUUSD.s,GoldFlash Scalpe,
285971617,2025-10-07 20:49:40+05:30,,2025-10-07 20:49:40+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285971591,0,4,0.01,0.0,3970.9,0.0,0.0,3970.9,0.0,XAUUSD.s,[sl 3970.90],
285973303,2025-10-07 20:51:39+05:30,,2025-10-07 20:51:39+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285973303,0,3,0.01,0.0,0.0,3968.64,3970.04,3969.34,0.0,XAUUSD.s,GoldFlash Scalpe,
285973327,2025-10-07 20:51:49+05:30,,2025-10-07 20:51:49+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285973303,0,4,0.01,0.0,3968.64,0.0,0.0,3968.64,0.0,XAUUSD.s,[sl 3968.64],
285976645,2025-10-07 21:02:24+05:30,,2025-10-07 21:02:24+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,7654321,285976645,0,3,0.05,0.0,0.0,3961.44,3976.68,3966.78,0.0,XAUUSD.s,Gold SuperTrend ,
285978076,2025-10-07 21:06:41+05:30,,2025-10-07 21:06:41+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,7654321,285976645,0,3,0.05,0.0,0.0,0.0,0.0,3969.74,0.0,XAUUSD.s,Gold SuperTrend ,
285978083,2025-10-07 21:06:43+05:30,,2025-10-07 21:06:44+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285978083,0,3,0.01,0.0,0.0,3969.38,3970.78,3970.16,0.0,XAUUSD.s,GoldFlash Scalpe,
285978116,2025-10-07 21:07:01+05:30,,2025-10-07 21:07:01+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285978083,0,4,0.01,0.0,3969.38,0.0,0.0,3969.38,0.0,XAUUSD.s,[sl 3969.38],
285978653,2025-10-07 21:08:45+05:30,,2025-10-07 21:08:45+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,7654321,285978653,0,3,0.05,0.0,0.0,3965.35,3982.47,3971.04,0.0,XAUUSD.s,Gold SuperTrend ,
285978728,2025-10-07 21:08:51+05:30,,2025-10-07 21:08:51+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285978728,0,3,0.01,0.0,0.0,3970.53,3971.93,3971.25,0.0,XAUUSD.s,GoldFlash Scalpe,
285978843,2025-10-07 21:09:48+05:30,,2025-10-07 21:09:49+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285978728,0,4,0.01,0.0,3970.53,0.0,0.0,3970.53,0.0,XAUUSD.s,[sl 3970.53],
285978891,2025-10-07 21:09:55+05:30,,2025-10-07 21:09:55+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285978891,0,3,0.01,0.0,0.0,3969.94,3971.34,3970.71,0.0,XAUUSD.s,GoldFlash Scalpe,
285978946,2025-10-07 21:10:11+05:30,,2025-10-07 21:10:11+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285978891,0,5,0.01,0.0,3971.34,0.0,0.0,3971.34,0.0,XAUUSD.s,[tp 3971.34],
285979147,2025-10-07 21:10:56+05:30,,2025-10-07 21:10:56+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,7654321,285978653,0,3,0.05,0.0,0.0,0.0,0.0,3970.89,0.0,XAUUSD.s,Gold SuperTrend ,
285979156,2025-10-07 21:11:01+05:30,,2025-10-07 21:11:01+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285979156,0,3,0.01,0.0,0.0,3970.41,3971.81,3971.26,0.0,XAUUSD.s,GoldFlash Scalpe,
285979185,2025-10-07 21:11:08+05:30,,2025-10-07 21:11:08+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285979156,0,4,0.01,0.0,3970.41,0.0,0.0,3970.41,0.0,XAUUSD.s,[sl 3970.41],
285979529,2025-10-07 21:12:05+05:30,,2025-10-07 21:12:05+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285979529,0,3,0.01,0.0,0.0,3970.88,3972.28,3971.71,0.0,XAUUSD.s,GoldFlash Scalpe,
285979737,2025-10-07 21:12:24+05:30,,2025-10-07 21:12:24+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285979529,0,5,0.01,0.0,3972.28,0.0,0.0,3972.28,0.0,XAUUSD.s,[tp 3972.28],
285979994,2025-10-07 21:12:59+05:30,,2025-10-07 21:12:59+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,7654321,285979994,0,3,0.05,0.0,0.0,3966.67,3983.24,3972.44,0.0,XAUUSD.s,Gold SuperTrend ,
285980038,2025-10-07 21:13:08+05:30,,2025-10-07 21:13:08+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285980038,0,3,0.01,0.0,0.0,3971.68,3973.08,3972.49,0.0,XAUUSD.s,GoldFlash Scalpe,
285980077,2025-10-07 21:13:25+05:30,,2025-10-07 21:13:25+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285980038,0,4,0.01,0.0,3971.68,0.0,0.0,3971.68,0.0,XAUUSD.s,[sl 3971.68],
285980695,2025-10-07 21:15:03+05:30,,2025-10-07 21:15:03+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,7654321,285979994,0,3,0.05,0.0,0.0,0.0,0.0,3973.6,0.0,XAUUSD.s,Gold SuperTrend ,
285980715,2025-10-07 21:15:11+05:30,,2025-10-07 21:15:11+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285980715,0,3,0.01,0.0,0.0,3972.45,3973.85,3973.24,0.0,XAUUSD.s,GoldFlash Scalpe,
285980743,2025-10-07 21:15:19+05:30,,2025-10-07 21:15:19+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285980715,0,5,0.01,0.0,3973.85,0.0,0.0,3973.85,0.0,XAUUSD.s,[tp 3973.85],
285980879,2025-10-07 21:16:12+05:30,,2025-10-07 21:16:13+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285980879,0,3,0.01,0.0,0.0,3973.42,3974.82,3974.19,0.0,XAUUSD.s,GoldFlash Scalpe,
285980957,2025-10-07 21:16:22+05:30,,2025-10-07 21:16:22+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285980879,0,4,0.01,0.0,3973.42,0.0,0.0,3973.42,0.0,XAUUSD.s,[sl 3973.42],
285981103,2025-10-07 21:17:14+05:30,,2025-10-07 21:17:14+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285981103,0,3,0.01,0.0,0.0,3972.77,3974.17,3973.55,0.0,XAUUSD.s,GoldFlash Scalpe,
285981177,2025-10-07 21:17:42+05:30,,2025-10-07 21:17:42+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285981103,0,4,0.01,0.0,3972.77,0.0,0.0,3972.77,0.0,XAUUSD.s,[sl 3972.77],
285981372,2025-10-07 21:18:16+05:30,,2025-10-07 21:18:16+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285981372,0,3,0.01,0.0,0.0,3971.77,3973.17,3972.52,0.0,XAUUSD.s,GoldFlash Scalpe,
285981391,2025-10-07 21:18:21+05:30,,2025-10-07 21:18:22+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285981372,0,5,0.01,0.0,3973.17,0.0,0.0,3973.17,0.0,XAUUSD.s,[tp 3973.17],
285981587,2025-10-07 21:19:04+05:30,,2025-10-07 21:19:05+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,7654321,285981587,0,3,0.05,0.0,0.0,3968.48,3984.99,3974.15,0.0,XAUUSD.s,Gold SuperTrend ,
285981734,2025-10-07 21:19:18+05:30,,2025-10-07 21:19:18+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285981734,0,3,0.01,0.0,0.0,3974.02,3975.42,3974.8,0.0,XAUUSD.s,GoldFlash Scalpe,
285982336,2025-10-07 21:20:24+05:30,,2025-10-07 21:20:24+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285982336,0,3,0.01,0.0,0.0,3973.76,3975.16,3974.58,0.0,XAUUSD.s,GoldFlash Scalpe,
285982377,2025-10-07 21:20:40+05:30,,2025-10-07 21:20:40+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285982336,0,5,0.01,0.0,3975.16,0.0,0.0,3975.16,0.0,XAUUSD.s,[tp 3975.16],
285982510,2025-10-07 21:21:09+05:30,,2025-10-07 21:21:09+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,7654321,285981587,0,3,0.05,0.0,0.0,0.0,0.0,3974.27,0.0,XAUUSD.s,Gold SuperTrend ,
285982515,2025-10-07 21:21:11+05:30,,2025-10-07 21:21:11+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,7654321,285981734,0,3,0.01,0.0,0.0,0.0,0.0,3974.35,0.0,XAUUSD.s,Gold SuperTrend ,
285982547,2025-10-07 21:21:26+05:30,,2025-10-07 21:21:26+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285982547,0,3,0.01,0.0,0.0,3974.18,3975.58,3974.92,0.0,XAUUSD.s,GoldFlash Scalpe,
285982681,2025-10-07 21:22:09+05:30,,2025-10-07 21:22:09+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285982547,0,5,0.01,0.0,3975.58,0.0,0.0,3975.58,0.0,XAUUSD.s,[tp 3975.58],
285983059,2025-10-07 21:22:27+05:30,,2025-10-07 21:22:28+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285983059,0,3,0.01,0.0,0.0,3975.81,3977.21,3976.59,0.0,XAUUSD.s,GoldFlash Scalpe,
285983265,2025-10-07 21:22:33+05:30,,2025-10-07 21:22:33+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285983059,0,4,0.01,0.0,3975.81,0.0,0.0,3975.81,0.0,XAUUSD.s,[sl 3975.81],
285985424,2025-10-07 21:24:31+05:30,,2025-10-07 21:24:31+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285985424,0,3,0.01,0.0,0.0,3975.84,3977.24,3976.58,0.0,XAUUSD.s,GoldFlash Scalpe,
285985452,2025-10-07 21:24:41+05:30,,2025-10-07 21:24:41+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285985424,0,5,0.01,0.0,3977.24,0.0,0.0,3977.24,0.0,XAUUSD.s,[tp 3977.24],
285987117,2025-10-07 21:26:33+05:30,,2025-10-07 21:26:33+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285987117,0,3,0.01,0.0,0.0,3978.9,3980.3,3979.68,0.0,XAUUSD.s,GoldFlash Scalpe,
285987192,2025-10-07 21:27:13+05:30,,2025-10-07 21:27:13+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,0,4,7654321,285987117,0,3,0.01,0.0,0.0,0.0,0.0,3979.52,0.0,XAUUSD.s,Gold SuperTrend ,
285987305,2025-10-07 21:27:35+05:30,,2025-10-07 21:27:35+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285987305,0,3,0.01,0.0,0.0,3978.91,3980.31,3979.71,0.0,XAUUSD.s,GoldFlash Scalpe,
285987389,2025-10-07 21:27:57+05:30,,2025-10-07 21:27:57+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285987305,0,4,0.01,0.0,3978.91,0.0,0.0,3978.91,0.0,XAUUSD.s,[sl 3978.91],
285987805,2025-10-07 21:28:37+05:30,,2025-10-07 21:28:37+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285987805,0,3,0.01,0.0,0.0,3978.2,3979.6,3979.11,0.0,XAUUSD.s,GoldFlash Scalpe,
285987920,2025-10-07 21:29:07+05:30,,2025-10-07 21:29:08+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285987805,0,5,0.01,0.0,3979.6,0.0,0.0,3979.6,0.0,XAUUSD.s,[tp 3979.60],
285987937,2025-10-07 21:29:15+05:30,,2025-10-07 21:29:15+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,7654321,285987937,0,3,0.05,0.0,0.0,3973.77,3991.67,3979.88,0.0,XAUUSD.s,Gold SuperTrend ,
285988047,2025-10-07 21:29:39+05:30,,2025-10-07 21:29:39+05:30,,1970-01-01 05:30:00+05:30,0,1970-01-01 05:30:00+05:30,0,4,234000,285988047,0,3,0.01,0.0,0.0,3978.52,3979.92,3979.29,0.0,XAUUSD.s,GoldFlash Scalpe,
285988569,2025-10-07 21:30:21+05:30,,2025-10-07 21:30:21+05:30,,1970-01-01 05:30:00+05:30,1,1970-01-01 05:30:00+05:30,1,4,234000,285988047,0,5,0.01,0.0,3979.92,0.0,0.0,3979.92,0.0,XAUUSD.s,[tp 3979.92],
